,caller,fn,fp,fraction_altered,git_revision_hash,max_memory,n_alterations,n_caller_alterations,n_reads,precision,recall,sample,total_run_time,tp
153,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,730185728.0,3,0,800,,0.0,C_SYNTHP53_15696_800_05_3_1-1-1,263.35,0
154,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,739848192.0,3,3,800,1.0,1.0,C_SYNTHP53_15696_800_10_3_1-1-1,276.21,3
155,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,728354816.0,3,3,800,1.0,1.0,C_SYNTHP53_15696_800_50_3_1-1-1,241.76,3
156,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,738807808.0,3,3,800,1.0,1.0,C_SYNTHP53_15696_800_80_3_1-1-1,285.97,3
157,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287711232.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_15750_500_10_3_1-1-1,1.5,2
158,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1252835328.0,3,3,800,1.0,1.0,C_SYNTHP53_15770_800_075_3_1-1-1,194.85,3
159,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,989757440.0,3,0,800,,0.0,C_SYNTHP53_15815_800_05_3_1-1-1,255.81,0
160,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1006612480.0,3,3,800,1.0,1.0,C_SYNTHP53_15815_800_10_3_1-1-1,254.58,3
161,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,948871168.0,3,3,800,1.0,1.0,C_SYNTHP53_15815_800_50_3_1-1-1,266.69,3
162,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,301707264.0,3,3,500,1.0,1.0,C_SYNTHP53_15838_500_10_3_1-1-1,1.85,3
163,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,294588416.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_15858_500_10_3_1-1-1,1.68,2
164,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290889728.0,3,0,500,,0.0,C_SYNTHP53_15863_500_05_3_1-1-1,1.68,0
165,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,290983936.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_15946_500_10_3_1-1-1,1.52,2
166,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,295215104.0,3,3,500,1.0,1.0,C_SYNTHP53_15993_500_10_3_1-1-1,1.81,3
167,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,920641536.0,3,3,800,1.0,1.0,C_SYNTHP53_16017_800_075_3_1-1-1,196.3,3
168,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,710307840.0,3,3,800,1.0,1.0,C_SYNTHP53_1607_800_075_3_1-1-1,43.4,3
169,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,301903872.0,3,3,500,1.0,1.0,C_SYNTHP53_16103_500_10_3_1-1-1,1.69,3
170,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,289652736.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_1610_500_10_3_1-1-1,1.69,2
171,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,298827776.0,3,3,500,1.0,1.0,C_SYNTHP53_16118_500_10_3_1-1-1,1.73,3
172,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287244288.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_1611_500_10_3_1-1-1,1.4,2
173,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,300212224.0,3,0,500,,0.0,C_SYNTHP53_16175_500_05_3_1-1-1,1.54,0
174,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,295079936.0,3,0,500,,0.0,C_SYNTHP53_16184_500_05_3_1-1-1,1.78,0
175,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,858259456.0,3,0,800,,0.0,C_SYNTHP53_16199_800_05_3_1-1-1,207.35,0
176,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,874524672.0,3,3,800,1.0,1.0,C_SYNTHP53_16199_800_10_3_1-1-1,201.89,3
177,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,855064576.0,3,3,800,1.0,1.0,C_SYNTHP53_16199_800_50_3_1-1-1,187.46,3
178,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,836788224.0,3,3,800,1.0,1.0,C_SYNTHP53_16199_800_80_3_1-1-1,198.37,3
179,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289472512.0,3,0,500,,0.0,C_SYNTHP53_16336_500_05_3_1-1-1,1.63,0
180,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,907304960.0,3,3,800,1.0,1.0,C_SYNTHP53_16481_800_075_3_1-1-1,203.31,3
181,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,287870976.0,3,0,500,,0.0,C_SYNTHP53_16612_500_05_3_1-1-1,1.52,0
182,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,287690752.0,3,0,500,,0.0,C_SYNTHP53_16629_500_05_3_1-1-1,1.42,0
183,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,283389952.0,3,0,500,,0.0,C_SYNTHP53_16739_500_05_3_1-1-1,1.65,0
184,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,259665920.0,3,0,500,,0.0,C_SYNTHP53_16793_500_05_3_1-1-1,1.48,0
185,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,248479744.0,3,3,500,1.0,1.0,C_SYNTHP53_1679_500_10_3_1-1-1,1.56,3
186,gatk,1,1,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,297824256.0,3,3,500,0.666666666667,0.666666666667,C_SYNTHP53_16800_500_10_3_1-1-1,2.01,2
187,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,291786752.0,3,3,500,1.0,1.0,C_SYNTHP53_16802_500_10_3_1-1-1,1.77,3
188,gatk,3,1,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289804288.0,3,1,500,0.0,0.0,C_SYNTHP53_16865_500_05_3_1-1-1,1.64,0
189,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,299929600.0,3,3,500,1.0,1.0,C_SYNTHP53_16870_500_10_3_1-1-1,1.66,3
190,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,733483008.0,3,0,800,,0.0,C_SYNTHP53_16915_800_05_3_1-1-1,80.51,0
191,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,880721920.0,3,3,800,1.0,1.0,C_SYNTHP53_16915_800_075_3_1-1-1,95.87,3
192,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,731299840.0,3,3,800,1.0,1.0,C_SYNTHP53_16915_800_10_3_1-1-1,183.57,3
193,gatk,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,719859712.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_16915_800_50_3_1-1-1,55.61,1
194,gatk,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,730259456.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_16915_800_80_3_1-1-1,118.28,1
195,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,286183424.0,3,0,500,,0.0,C_SYNTHP53_16916_500_05_3_1-1-1,1.35,0
196,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,286208000.0,3,3,500,1.0,1.0,C_SYNTHP53_16968_500_10_3_1-1-1,1.82,3
197,gatk,2,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,295514112.0,3,1,500,1.0,0.333333333333,C_SYNTHP53_16978_500_10_3_1-1-1,1.62,1
198,gatk,2,2,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1166499840.0,3,4,800,0.5,0.333333333333,C_SYNTHP53_16990_800_075_3_1-1-1,94.44,2
199,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,721879040.0,3,3,800,1.0,1.0,C_SYNTHP53_1700_800_50_3_1-1-1,39.41,3
200,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,730152960.0,3,3,800,1.0,1.0,C_SYNTHP53_1700_800_80_3_1-1-1,36.89,3
201,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,204509184.0,3,3,500,1.0,1.0,C_SYNTHP53_17023_500_10_3_1-1-1,1.73,3
202,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287768576.0,3,3,500,1.0,1.0,C_SYNTHP53_17101_500_10_3_1-1-1,1.67,3
203,gatk,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,739205120.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_1710_800_075_3_1-1-1,80.46,2
204,gatk,2,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,871821312.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_17117_800_10_3_1-1-1,73.29,1
205,gatk,1,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,910495744.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_17117_800_50_3_1-1-1,84.95,2
206,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,844435456.0,3,3,800,1.0,1.0,C_SYNTHP53_17184_800_075_3_1-1-1,112.4,3
207,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,283992064.0,3,0,500,,0.0,C_SYNTHP53_17189_500_05_3_1-1-1,1.68,0
208,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,281858048.0,3,3,500,1.0,1.0,C_SYNTHP53_17197_500_10_3_1-1-1,1.73,3
209,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,280301568.0,3,3,500,1.0,1.0,C_SYNTHP53_17209_500_10_3_1-1-1,1.51,3
210,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,293851136.0,3,0,500,,0.0,C_SYNTHP53_17243_500_05_3_1-1-1,1.7,0
211,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,235008000.0,3,0,500,,0.0,C_SYNTHP53_17385_500_05_3_1-1-1,1.65,0
212,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,277196800.0,3,0,500,,0.0,C_SYNTHP53_17407_500_05_3_1-1-1,1.75,0
213,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,902041600.0,3,3,800,1.0,1.0,C_SYNTHP53_17407_800_075_3_1-1-1,127.66,3
214,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,292290560.0,3,3,500,1.0,1.0,C_SYNTHP53_17408_500_10_3_1-1-1,1.61,3
215,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,293023744.0,3,3,500,1.0,1.0,C_SYNTHP53_17419_500_10_3_1-1-1,1.7,3
216,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,294752256.0,3,3,500,1.0,1.0,C_SYNTHP53_17473_500_10_3_1-1-1,1.65,3
217,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,294481920.0,3,0,500,,0.0,C_SYNTHP53_17508_500_05_3_1-1-1,1.56,0
218,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1004691456.0,3,0,800,,0.0,C_SYNTHP53_17516_800_05_3_1-1-1,109.69,0
219,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1023688704.0,3,3,800,1.0,1.0,C_SYNTHP53_17516_800_10_3_1-1-1,108.54,3
220,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1153159168.0,3,3,800,1.0,1.0,C_SYNTHP53_17516_800_50_3_1-1-1,212.82,3
221,gatk,0,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,1037111296.0,3,3,800,1.0,1.0,C_SYNTHP53_17516_800_80_3_1-1-1,235.77,3
222,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,287195136.0,3,0,500,,0.0,C_SYNTHP53_17548_500_05_3_1-1-1,1.77,0
223,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,290299904.0,3,3,500,1.0,1.0,C_SYNTHP53_17609_500_10_3_1-1-1,1.59,3
224,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,298172416.0,3,3,500,1.0,1.0,C_SYNTHP53_17631_500_10_3_1-1-1,1.78,3
225,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,283537408.0,3,3,500,1.0,1.0,C_SYNTHP53_17657_500_10_3_1-1-1,1.92,3
226,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292478976.0,3,0,500,,0.0,C_SYNTHP53_17694_500_05_3_1-1-1,1.69,0
227,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,286199808.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_17803_500_10_3_1-1-1,1.63,2
228,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,284049408.0,3,3,500,1.0,1.0,C_SYNTHP53_17820_500_10_3_1-1-1,1.43,3
229,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,736145408.0,3,3,800,1.0,1.0,C_SYNTHP53_17831_800_075_3_1-1-1,136.7,3
230,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,290533376.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_17883_500_10_3_1-1-1,1.77,2
231,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,293470208.0,3,3,500,1.0,1.0,C_SYNTHP53_17892_500_10_3_1-1-1,1.67,3
232,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288190464.0,3,0,500,,0.0,C_SYNTHP53_17914_500_05_3_1-1-1,1.51,0
233,gatk,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,879607808.0,3,3,800,0.666666666667,0.666666666667,C_SYNTHP53_17918_800_075_3_1-1-1,95.27,2
234,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,295010304.0,3,3,500,1.0,1.0,C_SYNTHP53_17968_500_10_3_1-1-1,1.45,3
235,gatk,3,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,914886656.0,3,0,800,,0.0,C_SYNTHP53_18012_800_075_3_1-1-1,73.22,0
236,gatk,1,1,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,719589376.0,3,3,800,0.666666666667,0.666666666667,C_SYNTHP53_18017_800_075_3_1-1-1,86.01,2
237,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,735838208.0,3,3,800,1.0,1.0,C_SYNTHP53_18088_800_075_3_1-1-1,65.7,3
238,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291975168.0,3,0,500,,0.0,C_SYNTHP53_18096_500_05_3_1-1-1,1.76,0
239,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,289607680.0,3,3,500,1.0,1.0,C_SYNTHP53_18115_500_10_3_1-1-1,1.35,3
240,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,868605952.0,3,3,800,1.0,1.0,C_SYNTHP53_18126_800_075_3_1-1-1,169.8,3
241,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,292249600.0,3,3,500,1.0,1.0,C_SYNTHP53_18129_500_10_3_1-1-1,1.61,3
242,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291397632.0,3,0,500,,0.0,C_SYNTHP53_18131_500_05_3_1-1-1,1.73,0
243,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289390592.0,3,0,500,,0.0,C_SYNTHP53_18153_500_05_3_1-1-1,1.56,0
244,gatk,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,731705344.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_18168_800_50_3_1-1-1,102.66,1
245,gatk,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,728678400.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_18168_800_80_3_1-1-1,97.17,1
246,gatk,1,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1070841856.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_18207_800_05_3_1-1-1,125.74,2
247,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1071919104.0,3,3,800,1.0,1.0,C_SYNTHP53_18207_800_10_3_1-1-1,126.56,3
248,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,1072160768.0,3,3,800,1.0,1.0,C_SYNTHP53_18207_800_50_3_1-1-1,228.29,3
249,gatk,1,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,934526976.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_18207_800_80_3_1-1-1,220.63,2
250,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,742887424.0,3,0,800,,0.0,C_SYNTHP53_18230_800_05_3_1-1-1,220.18,0
251,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,736964608.0,3,3,800,1.0,1.0,C_SYNTHP53_18230_800_10_3_1-1-1,214.11,3
252,gatk,1,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,736665600.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_18230_800_50_3_1-1-1,293.01,2
253,gatk,1,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,733020160.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_18230_800_80_3_1-1-1,305.28,2
254,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,296497152.0,3,0,500,,0.0,C_SYNTHP53_18274_500_05_3_1-1-1,1.67,0
255,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,292941824.0,3,3,500,1.0,1.0,C_SYNTHP53_18445_500_10_3_1-1-1,1.56,3
256,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,289513472.0,3,3,500,1.0,1.0,C_SYNTHP53_18457_500_10_3_1-1-1,1.64,3
257,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,285442048.0,3,0,500,,0.0,C_SYNTHP53_18489_500_05_3_1-1-1,1.58,0
258,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,286294016.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_18497_500_10_3_1-1-1,1.76,2
259,gatk,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,780128256.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_18580_800_075_3_1-1-1,157.96,2
260,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,295088128.0,3,3,500,1.0,1.0,C_SYNTHP53_18587_500_10_3_1-1-1,1.52,3
261,gatk,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,738754560.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_18610_800_075_3_1-1-1,162.23,2
262,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290447360.0,3,0,500,,0.0,C_SYNTHP53_18627_500_05_3_1-1-1,1.76,0
263,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287907840.0,3,3,500,1.0,1.0,C_SYNTHP53_1864_500_10_3_1-1-1,1.65,3
264,gatk,2,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,293015552.0,3,1,500,1.0,0.333333333333,C_SYNTHP53_18759_500_10_3_1-1-1,1.88,1
265,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,735801344.0,3,3,800,1.0,1.0,C_SYNTHP53_18893_800_075_3_1-1-1,70.75,3
266,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291713024.0,3,0,500,,0.0,C_SYNTHP53_18895_500_05_3_1-1-1,1.65,0
267,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,732672000.0,3,3,800,1.0,1.0,C_SYNTHP53_18904_800_075_3_1-1-1,106.55,3
268,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288870400.0,3,0,500,,0.0,C_SYNTHP53_18912_500_05_3_1-1-1,1.52,0
269,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288735232.0,3,0,500,,0.0,C_SYNTHP53_18920_500_05_3_1-1-1,1.64,0
270,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,290045952.0,3,0,500,,0.0,C_SYNTHP53_1892_500_05_3_1-1-1,1.82,0
271,gatk,1,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,732913664.0,3,2,800,1.0,0.666666666667,C_SYNTHP53_18933_800_075_3_1-1-1,53.16,2
272,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,286179328.0,3,3,500,1.0,1.0,C_SYNTHP53_18939_500_10_3_1-1-1,1.63,3
273,gatk,2,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,1249234944.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_18958_800_075_3_1-1-1,143.7,1
274,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,298913792.0,3,0,500,,0.0,C_SYNTHP53_1895_500_05_3_1-1-1,1.72,0
275,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,285671424.0,3,0,500,,0.0,C_SYNTHP53_18976_500_05_3_1-1-1,1.73,0
276,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,298991616.0,3,0,500,,0.0,C_SYNTHP53_19011_500_05_3_1-1-1,1.95,0
277,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,730116096.0,3,3,800,1.0,1.0,C_SYNTHP53_19124_800_075_3_1-1-1,125.47,3
278,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,255377408.0,3,0,500,,0.0,C_SYNTHP53_1915_500_05_3_1-1-1,1.4,0
279,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,287313920.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_19171_500_10_3_1-1-1,1.59,2
280,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,789827584.0,3,3,800,1.0,1.0,C_SYNTHP53_19182_800_075_3_1-1-1,113.76,3
281,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,292466688.0,3,3,500,1.0,1.0,C_SYNTHP53_19264_500_10_3_1-1-1,1.72,3
282,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,290467840.0,3,3,500,1.0,1.0,C_SYNTHP53_19295_500_10_3_1-1-1,2.05,3
283,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,285278208.0,3,0,500,,0.0,C_SYNTHP53_192_500_05_3_1-1-1,1.87,0
284,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,296845312.0,3,3,500,1.0,1.0,C_SYNTHP53_19300_500_10_3_1-1-1,1.71,3
285,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,288546816.0,3,0,500,,0.0,C_SYNTHP53_19310_500_05_3_1-1-1,1.47,0
286,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,282054656.0,3,0,500,,0.0,C_SYNTHP53_19352_500_05_3_1-1-1,1.71,0
287,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,285847552.0,3,0,500,,0.0,C_SYNTHP53_19371_500_05_3_1-1-1,1.57,0
288,gatk,1,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,289546240.0,3,2,500,1.0,0.666666666667,C_SYNTHP53_19534_500_10_3_1-1-1,1.38,2
289,gatk,2,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,291082240.0,3,1,500,1.0,0.333333333333,C_SYNTHP53_19544_500_05_3_1-1-1,1.66,1
290,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289202176.0,3,0,500,,0.0,C_SYNTHP53_19604_500_05_3_1-1-1,1.59,0
291,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,287924224.0,3,0,500,,0.0,C_SYNTHP53_19701_500_05_3_1-1-1,1.7,0
292,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,935813120.0,3,0,800,,0.0,C_SYNTHP53_19724_800_05_3_1-1-1,151.63,0
293,gatk,2,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,779210752.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_19724_800_50_3_1-1-1,175.48,1
294,gatk,2,0,0.8,0e25b448c675326107adf09984a47a32718c5ff2,771350528.0,3,1,800,1.0,0.333333333333,C_SYNTHP53_19724_800_80_3_1-1-1,172.91,1
295,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,284901376.0,3,3,500,1.0,1.0,C_SYNTHP53_1973_500_10_3_1-1-1,1.71,3
296,gatk,0,0,0.1,2970f6849d8037d18d0cc89f666126b4092eccbb,294293504.0,3,3,500,1.0,1.0,C_SYNTHP53_19752_500_10_3_1-1-1,1.53,3
297,gatk,3,0,0.05,0e25b448c675326107adf09984a47a32718c5ff2,1212887040.0,3,0,800,,0.0,C_SYNTHP53_19778_800_05_3_1-1-1,293.16,0
298,gatk,0,0,0.1,0e25b448c675326107adf09984a47a32718c5ff2,1223761920.0,3,3,800,1.0,1.0,C_SYNTHP53_19778_800_10_3_1-1-1,305.3,3
299,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,969363456.0,3,3,800,1.0,1.0,C_SYNTHP53_19778_800_50_3_1-1-1,188.16,3
300,gatk,0,1,0.8,0e25b448c675326107adf09984a47a32718c5ff2,849494016.0,3,4,800,0.75,1.0,C_SYNTHP53_19778_800_80_3_1-1-1,167.65,3
301,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,283246592.0,3,0,500,,0.0,C_SYNTHP53_19828_500_05_3_1-1-1,1.44,0
302,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,292548608.0,3,0,500,,0.0,C_SYNTHP53_19964_500_05_3_1-1-1,1.6,0
303,gatk,0,0,0.075,1cbd23f34d6a0f877b27ea08b8922ae55586b124,716869632.0,3,3,800,1.0,1.0,C_SYNTHP53_19982_800_075_3_1-1-1,41.31,3
304,gatk,3,0,0.05,2970f6849d8037d18d0cc89f666126b4092eccbb,289271808.0,3,0,500,,0.0,C_SYNTHP53_20028_500_05_3_1-1-1,1.69,0
305,gatk,0,0,0.5,0e25b448c675326107adf09984a47a32718c5ff2,711327744.0,3,2,800,1.0,1.0,C_SYNTHP53_20110_800_50_3_1-1-1,37.52,2
